HTTP_HOST|HTTP_CONNECTION|HTTP_UPGRADE_INSECURE_REQUESTS|HTTP_USER_AGENT|HTTP_ACCEPT|HTTP_REFERER|HTTP_ACCEPT_ENCODING|HTTP_ACCEPT_LANGUAGE|PATH|SERVER_SIGNATURE|SERVER_SOFTWARE|SERVER_NAME|SERVER_ADDR|SERVER_PORT|REMOTE_ADDR|DOCUMENT_ROOT|REQUEST_SCHEME|CONTEXT_PREFIX|CONTEXT_DOCUMENT_ROOT|SERVER_ADMIN|SCRIPT_FILENAME|REMOTE_PORT|GATEWAY_INTERFACE|SERVER_PROTOCOL|REQUEST_METHOD|QUERY_STRING|REQUEST_URI|SCRIPT_NAME|PHP_SELF|REQUEST_TIME_FLOAT|REQUEST_TIME
192.168.1.210|keep-alive|1|"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"|text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.7|http://192.168.1.210/dam/Primero/Lenguajes%20de%20marcas%20y%20sistemas%20de%20gesti%C3%B3n%20de%20informaci%C3%B3n/003-Manipulaci%C3%B3n%20de%20documentos%20Web/proyectos/004-proyecto%20Apple/097-Registro%20de%20visitas/front/categoria.php?cat=15|"gzip, deflate"|es-ES,es;q=0.9|/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/snap/bin|"<address>Apache/2.4.58 (Ubuntu) Server at 192.168.1.210 Port 80</address>
"|"Apache/2.4.58 (Ubuntu)"|192.168.1.210|192.168.1.210|80|192.168.1.210|/var/www/html|http||/var/www/html|webmaster@localhost|"/var/www/html/dam/Primero/Lenguajes de marcas y sistemas de gestión de información/003-Manipulación de documentos Web/proyectos/004-proyecto Apple/097-Registro de visitas/front/index.php"|55322|CGI/1.1|HTTP/1.1|GET||/dam/Primero/Lenguajes%20de%20marcas%20y%20sistemas%20de%20gesti%C3%B3n%20de%20informaci%C3%B3n/003-Manipulaci%C3%B3n%20de%20documentos%20Web/proyectos/004-proyecto%20Apple/097-Registro%20de%20visitas/front/index.php|"/dam/Primero/Lenguajes de marcas y sistemas de gestión de información/003-Manipulación de documentos Web/proyectos/004-proyecto Apple/097-Registro de visitas/front/index.php"|"/dam/Primero/Lenguajes de marcas y sistemas de gestión de información/003-Manipulación de documentos Web/proyectos/004-proyecto Apple/097-Registro de visitas/front/index.php"|1733944831.8454|1733944831
192.168.1.210|keep-alive|1|"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"|text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.7|http://192.168.1.210/dam/Primero/Lenguajes%20de%20marcas%20y%20sistemas%20de%20gesti%C3%B3n%20de%20informaci%C3%B3n/003-Manipulaci%C3%B3n%20de%20documentos%20Web/proyectos/004-proyecto%20Apple/097-Registro%20de%20visitas/front/index.php|"gzip, deflate"|es-ES,es;q=0.9|/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/snap/bin|"<address>Apache/2.4.58 (Ubuntu) Server at 192.168.1.210 Port 80</address>
"|"Apache/2.4.58 (Ubuntu)"|192.168.1.210|192.168.1.210|80|192.168.1.210|/var/www/html|http||/var/www/html|webmaster@localhost|"/var/www/html/dam/Primero/Lenguajes de marcas y sistemas de gestión de información/003-Manipulación de documentos Web/proyectos/004-proyecto Apple/097-Registro de visitas/front/blog.php"|55342|CGI/1.1|HTTP/1.1|GET||/dam/Primero/Lenguajes%20de%20marcas%20y%20sistemas%20de%20gesti%C3%B3n%20de%20informaci%C3%B3n/003-Manipulaci%C3%B3n%20de%20documentos%20Web/proyectos/004-proyecto%20Apple/097-Registro%20de%20visitas/front/blog.php|"/dam/Primero/Lenguajes de marcas y sistemas de gestión de información/003-Manipulación de documentos Web/proyectos/004-proyecto Apple/097-Registro de visitas/front/blog.php"|"/dam/Primero/Lenguajes de marcas y sistemas de gestión de información/003-Manipulación de documentos Web/proyectos/004-proyecto Apple/097-Registro de visitas/front/blog.php"|1733944832.4908|1733944832
192.168.1.210|keep-alive|1|"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"|text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.7|http://192.168.1.210/dam/Primero/Lenguajes%20de%20marcas%20y%20sistemas%20de%20gesti%C3%B3n%20de%20informaci%C3%B3n/003-Manipulaci%C3%B3n%20de%20documentos%20Web/proyectos/004-proyecto%20Apple/097-Registro%20de%20visitas/front/blog.php|"gzip, deflate"|es-ES,es;q=0.9|/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/snap/bin|"<address>Apache/2.4.58 (Ubuntu) Server at 192.168.1.210 Port 80</address>
"|"Apache/2.4.58 (Ubuntu)"|192.168.1.210|192.168.1.210|80|192.168.1.210|/var/www/html|http||/var/www/html|webmaster@localhost|"/var/www/html/dam/Primero/Lenguajes de marcas y sistemas de gestión de información/003-Manipulación de documentos Web/proyectos/004-proyecto Apple/097-Registro de visitas/front/contacto.php"|55334|CGI/1.1|HTTP/1.1|GET||/dam/Primero/Lenguajes%20de%20marcas%20y%20sistemas%20de%20gesti%C3%B3n%20de%20informaci%C3%B3n/003-Manipulaci%C3%B3n%20de%20documentos%20Web/proyectos/004-proyecto%20Apple/097-Registro%20de%20visitas/front/contacto.php|"/dam/Primero/Lenguajes de marcas y sistemas de gestión de información/003-Manipulación de documentos Web/proyectos/004-proyecto Apple/097-Registro de visitas/front/contacto.php"|"/dam/Primero/Lenguajes de marcas y sistemas de gestión de información/003-Manipulación de documentos Web/proyectos/004-proyecto Apple/097-Registro de visitas/front/contacto.php"|1733944833.101|1733944833
192.168.1.210|keep-alive|1|"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"|text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.7|http://192.168.1.210/dam/Primero/Lenguajes%20de%20marcas%20y%20sistemas%20de%20gesti%C3%B3n%20de%20informaci%C3%B3n/003-Manipulaci%C3%B3n%20de%20documentos%20Web/proyectos/004-proyecto%20Apple/097-Registro%20de%20visitas/front/contacto.php|"gzip, deflate"|es-ES,es;q=0.9|/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/snap/bin|"<address>Apache/2.4.58 (Ubuntu) Server at 192.168.1.210 Port 80</address>
"|"Apache/2.4.58 (Ubuntu)"|192.168.1.210|192.168.1.210|80|192.168.1.210|/var/www/html|http||/var/www/html|webmaster@localhost|"/var/www/html/dam/Primero/Lenguajes de marcas y sistemas de gestión de información/003-Manipulación de documentos Web/proyectos/004-proyecto Apple/097-Registro de visitas/front/categoria.php"|55334|CGI/1.1|HTTP/1.1|GET|cat=13|/dam/Primero/Lenguajes%20de%20marcas%20y%20sistemas%20de%20gesti%C3%B3n%20de%20informaci%C3%B3n/003-Manipulaci%C3%B3n%20de%20documentos%20Web/proyectos/004-proyecto%20Apple/097-Registro%20de%20visitas/front/categoria.php?cat=13|"/dam/Primero/Lenguajes de marcas y sistemas de gestión de información/003-Manipulación de documentos Web/proyectos/004-proyecto Apple/097-Registro de visitas/front/categoria.php"|"/dam/Primero/Lenguajes de marcas y sistemas de gestión de información/003-Manipulación de documentos Web/proyectos/004-proyecto Apple/097-Registro de visitas/front/categoria.php"|1733944833.775|1733944833
192.168.1.210|keep-alive|1|"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"|text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.7|http://192.168.1.210/dam/Primero/Lenguajes%20de%20marcas%20y%20sistemas%20de%20gesti%C3%B3n%20de%20informaci%C3%B3n/003-Manipulaci%C3%B3n%20de%20documentos%20Web/proyectos/004-proyecto%20Apple/097-Registro%20de%20visitas/front/categoria.php?cat=13|"gzip, deflate"|es-ES,es;q=0.9|/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/snap/bin|"<address>Apache/2.4.58 (Ubuntu) Server at 192.168.1.210 Port 80</address>
"|"Apache/2.4.58 (Ubuntu)"|192.168.1.210|192.168.1.210|80|192.168.1.210|/var/www/html|http||/var/www/html|webmaster@localhost|"/var/www/html/dam/Primero/Lenguajes de marcas y sistemas de gestión de información/003-Manipulación de documentos Web/proyectos/004-proyecto Apple/097-Registro de visitas/front/categoria.php"|55334|CGI/1.1|HTTP/1.1|GET|cat=14|/dam/Primero/Lenguajes%20de%20marcas%20y%20sistemas%20de%20gesti%C3%B3n%20de%20informaci%C3%B3n/003-Manipulaci%C3%B3n%20de%20documentos%20Web/proyectos/004-proyecto%20Apple/097-Registro%20de%20visitas/front/categoria.php?cat=14|"/dam/Primero/Lenguajes de marcas y sistemas de gestión de información/003-Manipulación de documentos Web/proyectos/004-proyecto Apple/097-Registro de visitas/front/categoria.php"|"/dam/Primero/Lenguajes de marcas y sistemas de gestión de información/003-Manipulación de documentos Web/proyectos/004-proyecto Apple/097-Registro de visitas/front/categoria.php"|1733944834.5054|1733944834
192.168.1.210|keep-alive|1|"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"|text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.7|http://192.168.1.210/dam/Primero/Lenguajes%20de%20marcas%20y%20sistemas%20de%20gesti%C3%B3n%20de%20informaci%C3%B3n/003-Manipulaci%C3%B3n%20de%20documentos%20Web/proyectos/004-proyecto%20Apple/097-Registro%20de%20visitas/front/categoria.php?cat=14|"gzip, deflate"|es-ES,es;q=0.9|/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/snap/bin|"<address>Apache/2.4.58 (Ubuntu) Server at 192.168.1.210 Port 80</address>
"|"Apache/2.4.58 (Ubuntu)"|192.168.1.210|192.168.1.210|80|192.168.1.210|/var/www/html|http||/var/www/html|webmaster@localhost|"/var/www/html/dam/Primero/Lenguajes de marcas y sistemas de gestión de información/003-Manipulación de documentos Web/proyectos/004-proyecto Apple/097-Registro de visitas/front/categoria.php"|55334|CGI/1.1|HTTP/1.1|GET|cat=15|/dam/Primero/Lenguajes%20de%20marcas%20y%20sistemas%20de%20gesti%C3%B3n%20de%20informaci%C3%B3n/003-Manipulaci%C3%B3n%20de%20documentos%20Web/proyectos/004-proyecto%20Apple/097-Registro%20de%20visitas/front/categoria.php?cat=15|"/dam/Primero/Lenguajes de marcas y sistemas de gestión de información/003-Manipulación de documentos Web/proyectos/004-proyecto Apple/097-Registro de visitas/front/categoria.php"|"/dam/Primero/Lenguajes de marcas y sistemas de gestión de información/003-Manipulación de documentos Web/proyectos/004-proyecto Apple/097-Registro de visitas/front/categoria.php"|1733944835.0765|1733944835
192.168.1.210|"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:133.0) Gecko/20100101 Firefox/133.0"|text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8|es-ES,es;q=0.8,en-US;q=0.5,en;q=0.3|"gzip, deflate"|keep-alive|1|"u=0, i"|/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/snap/bin|"<address>Apache/2.4.58 (Ubuntu) Server at 192.168.1.210 Port 80</address>
"|"Apache/2.4.58 (Ubuntu)"|192.168.1.210|192.168.1.210|80|192.168.1.210|/var/www/html|http||/var/www/html|webmaster@localhost|"/var/www/html/dam/Primero/Lenguajes de marcas y sistemas de gestión de información/003-Manipulación de documentos Web/proyectos/004-proyecto Apple/097-Registro de visitas/front/categoria.php"|54170|CGI/1.1|HTTP/1.1|GET|cat=15|/dam/Primero/Lenguajes%20de%20marcas%20y%20sistemas%20de%20gesti%C3%B3n%20de%20informaci%C3%B3n/003-Manipulaci%C3%B3n%20de%20documentos%20Web/proyectos/004-proyecto%20Apple/097-Registro%20de%20visitas/front/categoria.php?cat=15|"/dam/Primero/Lenguajes de marcas y sistemas de gestión de información/003-Manipulación de documentos Web/proyectos/004-proyecto Apple/097-Registro de visitas/front/categoria.php"|"/dam/Primero/Lenguajes de marcas y sistemas de gestión de información/003-Manipulación de documentos Web/proyectos/004-proyecto Apple/097-Registro de visitas/front/categoria.php"|1733944935.4141|1733944935
192.168.1.210|"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:133.0) Gecko/20100101 Firefox/133.0"|text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8|es-ES,es;q=0.8,en-US;q=0.5,en;q=0.3|"gzip, deflate"|keep-alive|http://192.168.1.210/dam/Primero/Lenguajes%20de%20marcas%20y%20sistemas%20de%20gesti%C3%B3n%20de%20informaci%C3%B3n/003-Manipulaci%C3%B3n%20de%20documentos%20Web/proyectos/004-proyecto%20Apple/097-Registro%20de%20visitas/front/categoria.php?cat=15|1|"u=0, i"|/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/snap/bin|"<address>Apache/2.4.58 (Ubuntu) Server at 192.168.1.210 Port 80</address>
"|"Apache/2.4.58 (Ubuntu)"|192.168.1.210|192.168.1.210|80|192.168.1.210|/var/www/html|http||/var/www/html|webmaster@localhost|"/var/www/html/dam/Primero/Lenguajes de marcas y sistemas de gestión de información/003-Manipulación de documentos Web/proyectos/004-proyecto Apple/097-Registro de visitas/front/index.php"|54170|CGI/1.1|HTTP/1.1|GET||/dam/Primero/Lenguajes%20de%20marcas%20y%20sistemas%20de%20gesti%C3%B3n%20de%20informaci%C3%B3n/003-Manipulaci%C3%B3n%20de%20documentos%20Web/proyectos/004-proyecto%20Apple/097-Registro%20de%20visitas/front/index.php|"/dam/Primero/Lenguajes de marcas y sistemas de gestión de información/003-Manipulación de documentos Web/proyectos/004-proyecto Apple/097-Registro de visitas/front/index.php"|"/dam/Primero/Lenguajes de marcas y sistemas de gestión de información/003-Manipulación de documentos Web/proyectos/004-proyecto Apple/097-Registro de visitas/front/index.php"|1733944937.926|1733944937
192.168.1.210|"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:133.0) Gecko/20100101 Firefox/133.0"|text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8|es-ES,es;q=0.8,en-US;q=0.5,en;q=0.3|"gzip, deflate"|keep-alive|http://192.168.1.210/dam/Primero/Lenguajes%20de%20marcas%20y%20sistemas%20de%20gesti%C3%B3n%20de%20informaci%C3%B3n/003-Manipulaci%C3%B3n%20de%20documentos%20Web/proyectos/004-proyecto%20Apple/097-Registro%20de%20visitas/front/index.php|1|"u=0, i"|/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/snap/bin|"<address>Apache/2.4.58 (Ubuntu) Server at 192.168.1.210 Port 80</address>
"|"Apache/2.4.58 (Ubuntu)"|192.168.1.210|192.168.1.210|80|192.168.1.210|/var/www/html|http||/var/www/html|webmaster@localhost|"/var/www/html/dam/Primero/Lenguajes de marcas y sistemas de gestión de información/003-Manipulación de documentos Web/proyectos/004-proyecto Apple/097-Registro de visitas/front/blog.php"|54170|CGI/1.1|HTTP/1.1|GET||/dam/Primero/Lenguajes%20de%20marcas%20y%20sistemas%20de%20gesti%C3%B3n%20de%20informaci%C3%B3n/003-Manipulaci%C3%B3n%20de%20documentos%20Web/proyectos/004-proyecto%20Apple/097-Registro%20de%20visitas/front/blog.php|"/dam/Primero/Lenguajes de marcas y sistemas de gestión de información/003-Manipulación de documentos Web/proyectos/004-proyecto Apple/097-Registro de visitas/front/blog.php"|"/dam/Primero/Lenguajes de marcas y sistemas de gestión de información/003-Manipulación de documentos Web/proyectos/004-proyecto Apple/097-Registro de visitas/front/blog.php"|1733944939.2217|1733944939
192.168.1.210|"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:133.0) Gecko/20100101 Firefox/133.0"|text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8|es-ES,es;q=0.8,en-US;q=0.5,en;q=0.3|"gzip, deflate"|keep-alive|http://192.168.1.210/dam/Primero/Lenguajes%20de%20marcas%20y%20sistemas%20de%20gesti%C3%B3n%20de%20informaci%C3%B3n/003-Manipulaci%C3%B3n%20de%20documentos%20Web/proyectos/004-proyecto%20Apple/097-Registro%20de%20visitas/front/blog.php|1|"u=0, i"|/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/snap/bin|"<address>Apache/2.4.58 (Ubuntu) Server at 192.168.1.210 Port 80</address>
"|"Apache/2.4.58 (Ubuntu)"|192.168.1.210|192.168.1.210|80|192.168.1.210|/var/www/html|http||/var/www/html|webmaster@localhost|"/var/www/html/dam/Primero/Lenguajes de marcas y sistemas de gestión de información/003-Manipulación de documentos Web/proyectos/004-proyecto Apple/097-Registro de visitas/front/contacto.php"|54170|CGI/1.1|HTTP/1.1|GET||/dam/Primero/Lenguajes%20de%20marcas%20y%20sistemas%20de%20gesti%C3%B3n%20de%20informaci%C3%B3n/003-Manipulaci%C3%B3n%20de%20documentos%20Web/proyectos/004-proyecto%20Apple/097-Registro%20de%20visitas/front/contacto.php|"/dam/Primero/Lenguajes de marcas y sistemas de gestión de información/003-Manipulación de documentos Web/proyectos/004-proyecto Apple/097-Registro de visitas/front/contacto.php"|"/dam/Primero/Lenguajes de marcas y sistemas de gestión de información/003-Manipulación de documentos Web/proyectos/004-proyecto Apple/097-Registro de visitas/front/contacto.php"|1733944939.981|1733944939
